artist,track,album,album_type,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,stream,duration_min,is_feat
Nicky Jam,Si Te Preguntan...,Si Te Preguntan...,single,0.76,0.803,8,-2.867,0.0306,0.531,0.0,0.0555,0.922,136.945,37382738,3.7179,0
Nicky Jam,Hasta el Amanecer,Fénix,album,0.832,0.608,6,-6.042,0.0385,0.282,0.0,0.0761,0.589,94.013,479847676,3.3117833333333335,0
Nicky Jam,Color Esperanza 2020,Color Esperanza 2020,single,0.591,0.785,9,-7.768,0.161,0.161,0.0,0.126,0.785,106.002,89466323,3.625783333333333,0
Nicky Jam,Donde Estan las Gatas,Gargolas 3,album,0.827,0.788,7,-11.937,0.0831,0.246,0.0,0.0764,0.815,109.933,126333112,2.8334166666666665,0
The Beatles,Here Comes The Sun - Remastered 2009,Abbey Road (Remastered),album,0.557,0.54,9,-10.484,0.0347,0.0339,0.00248,0.179,0.394,129.171,942898131,3.09555,0
The Beatles,Let It Be - Remastered 2009,Let It Be (Remastered),album,0.443,0.403,0,-8.339,0.0322,0.631,0.0,0.111,0.41,143.462,526788025,4.05045,0
The Beatles,Come Together - Remastered 2009,Abbey Road (Remastered),album,0.533,0.376,9,-11.913,0.0393,0.0302,0.248,0.0926,0.187,165.007,574936342,4.33245,0
The Beatles,Yesterday - Remastered 2009,Help! (Remastered),album,0.332,0.179,5,-11.83,0.0326,0.879,0.0,0.0886,0.315,96.529,475131674,2.09445,0
The Beatles,Twist And Shout - Remastered 2009,Please Please Me (Remastered),album,0.482,0.849,2,-9.198,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,341963190,2.5871166666666667,0
The Beatles,Blackbird - Remastered 2009,The Beatles (Remastered),album,0.686,0.127,7,-14.361,0.0342,0.754,1.41e-05,0.0573,0.372,93.699,326733164,2.30645,0
The Beatles,In My Life - Remastered 2009,Rubber Soul (Remastered),album,0.688,0.435,9,-11.359,0.0323,0.449,0.0,0.113,0.435,103.239,266426563,2.4388833333333335,0
The Beatles,I Want To Hold Your Hand - Remastered 2015,1 (Remastered),album,0.49,0.715,7,-5.549,0.0476,0.386,0.0,0.311,0.866,130.726,334903879,2.429116666666667,0
The Beatles,Something - Remastered 2009,Abbey Road (Remastered),album,0.396,0.338,0,-10.872,0.0304,0.198,2.62e-06,0.138,0.377,133.522,233382117,3.0382166666666666,0
Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Planet Pit (Deluxe Version),album,0.671,0.939,8,-3.206,0.161,0.191,0.0,0.298,0.53,129.024,777641580,4.205116666666667,1
Pitbull,Timber (feat. Ke$ha),Global Warming: Meltdown (Deluxe Version),album,0.581,0.963,11,-4.087,0.0981,0.0295,0.0,0.139,0.788,129.992,1120973873,3.4026666666666667,1
Pitbull,Time of Our Lives,Globalization,album,0.721,0.802,1,-5.797,0.0583,0.0921,0.0,0.694,0.724,124.022,981156901,3.8226666666666667,0
Pitbull,Feel This Moment (feat. Christina Aguilera),Global Warming: Meltdown (Deluxe Version),album,0.673,0.758,7,-3.632,0.158,0.039,0.0,0.341,0.542,135.956,481224452,3.8251166666666667,1
Pitbull,International Love (feat. Chris Brown),Planet Pit (Deluxe Version),album,0.67,0.855,0,-3.035,0.0499,0.0124,0.0,0.335,0.648,120.05,347393726,3.788,1
Pitbull,Fireball (feat. John Ryan),Globalization,album,0.761,0.933,10,-5.38,0.056,0.0908,8.53e-05,0.0607,0.836,122.959,424022714,3.9366666666666665,1
Pitbull,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),Globalization,album,0.592,0.935,6,-4.317,0.0581,0.00879,0.0154,0.132,0.567,125.013,222056078,3.708666666666667,1
Pitbull,Hotel Room Service,Pitbull Starring In Rebelution,album,0.85,0.631,1,-8.401,0.227,0.00684,0.000406,0.0679,0.738,126.002,374912951,3.96,0
Pitbull,Hey Baby (Drop It to the Floor) (feat. T-Pain),Planet Pit (Deluxe Version),album,0.595,0.912,10,-3.428,0.0884,0.0434,0.0,0.259,0.762,128.024,193172998,3.90755,1
Pitbull,HOT,LEGENDADDY,album,0.898,0.677,11,-6.422,0.243,0.0223,0.0,0.35,0.578,130.027,52166142,2.574883333333333,0
Sean Paul,No Lie,Mad Love The Prequel,album,0.742,0.882,7,-2.862,0.117,0.0466,0.0,0.206,0.463,102.04,851711837,3.6862666666666666,0
Sean Paul,Temperature,The Trinity,album,0.951,0.6,0,-4.675,0.0685,0.106,0.0,0.0712,0.822,125.04,590578908,3.6428833333333333,0
Sean Paul,Go Down Deh (feat. Shaggy and Sean Paul),10,album,0.801,0.764,2,-5.112,0.0986,0.109,1.62e-05,0.247,0.578,89.999,122450231,2.569183333333333,1
Sean Paul,Get Busy,Dutty Rock (20th Anniversary),album,0.741,0.824,10,-4.143,0.0352,0.614,0.0,0.158,0.725,100.216,381155556,3.5277666666666665,0
Sean Paul,She Doesn't Mind,Tomahawk Technique,album,0.718,0.776,7,-5.208,0.0693,0.000624,5.3e-06,0.207,0.622,120.015,266413452,3.79645,0
Sean Paul,Give It Up to Me,The Trinity,album,0.855,0.674,7,-4.328,0.314,0.165,0.0,0.0548,0.578,95.991,49412471,4.03755,0
Sean Paul,I'm Still in Love with You (feat. Sasha),Dutty Rock (20th Anniversary),album,0.765,0.666,7,-5.384,0.172,0.103,0.0,0.116,0.757,87.002,176824685,4.556,1
Sean Paul,UP,UP,single,0.812,0.712,0,-5.993,0.0452,0.01,0.0,0.108,0.85,98.029,47517159,2.4824,0
Sean Paul,Contra La Pared,Contra La Pared,single,0.828,0.588,2,-7.14,0.118,0.0156,0.0,0.124,0.598,94.052,336056798,3.744683333333333,0
Elvis Presley,Can't Help Falling in Love,Blue Hawaii,album,0.396,0.293,2,-14.062,0.0275,0.941,0.000196,0.105,0.343,100.307,642724292,3.0393333333333334,0
Elvis Presley,Blue Christmas,Elvis' Christmas Album,album,0.465,0.27,4,-16.661,0.0425,0.9,0.00104,0.145,0.58,94.518,293604060,2.1528833333333335,0
Elvis Presley,Here Comes Santa Claus (Right Down Santa Claus Lane),Elvis' Christmas Album,album,0.575,0.236,2,-16.982,0.0422,0.968,0.0178,0.105,0.829,79.576,115786722,1.93045,0
Elvis Presley,Suspicious Minds,From Elvis in Memphis,album,0.487,0.382,7,-10.889,0.0309,0.0422,4.74e-06,0.411,0.714,116.557,355940570,4.354666666666667,0
Elvis Presley,Burning Love,Elvis (Fool),album,0.66,0.748,2,-11.206,0.0284,0.0993,0.00585,0.283,0.972,143.549,217996516,2.838216666666667,0
Elvis Presley,Always On My Mind,Elvis (Fool),album,0.358,0.387,7,-14.342,0.0324,0.746,0.0121,0.119,0.495,181.183,126445901,3.6406666666666667,0
Elvis Presley,If I Can Dream,ELVIS (Original Motion Picture Soundtrack),album,0.325,0.715,7,-7.744,0.0368,0.00708,2.79e-05,0.0987,0.282,93.914,19601041,3.1973333333333334,0
Elvis Presley,Jailhouse Rock,Platinum - A Life In Music,album,0.623,0.537,10,-10.014,0.0726,0.332,1.4e-05,0.0963,0.905,166.885,362889100,2.4488833333333333,0
Elvis Presley,In the Ghetto,From Elvis in Memphis,album,0.404,0.266,10,-16.688,0.0334,0.716,0.133,0.107,0.491,88.916,138978979,2.790216666666667,0
Elvis Presley,(You're The) Devil in Disguise,Elvis 30 #1 Hits (Expanded Edition),album,0.481,0.733,5,-7.633,0.165,0.573,1.17e-05,0.108,0.874,122.903,107417556,2.34045,0
2Pac,Ambitionz Az A Ridah,All Eyez On Me,album,0.801,0.91,2,-6.566,0.225,0.00239,0.000891,0.0737,0.805,87.277,578493150,4.639783333333333,0
2Pac,All Eyez On Me (ft. Big Syke),All Eyez On Me,album,0.872,0.723,1,-5.968,0.247,0.0293,0.0,0.327,0.843,93.279,428728611,5.12955,1
2Pac,Do For Love,R U Still Down? [Remember Me],album,0.874,0.63,1,-3.585,0.298,0.0578,0.00479,0.0582,0.717,95.0,213745248,4.693333333333333,0
2Pac,Dear Mama,Me Against The World,album,0.773,0.54,6,-7.123,0.103,0.371,0.0,0.131,0.322,84.115,243928109,4.666666666666667,0
2Pac,Keep Ya Head Up,Strictly 4 My N.I.G.G.A.Z...,album,0.598,0.732,4,-7.013,0.425,0.144,0.0,0.508,0.595,172.329,211103197,4.375116666666667,0
2Pac,2 Of Amerikaz Most Wanted (ft. Snoop Doggy Dogg),All Eyez On Me,album,0.849,0.904,8,-4.78,0.138,0.0248,5.11e-05,0.0545,0.854,99.258,178709066,4.108883333333333,1
2Pac,Can't C Me,All Eyez On Me,album,0.795,0.852,0,-2.238,0.178,0.0442,3.47e-06,0.39,0.673,95.44,117899041,5.512666666666667,0
Snoop Dogg,Bad Decisions (with BTS & Snoop Dogg),Bad Decisions (with BTS & Snoop Dogg),single,0.762,0.861,0,-3.296,0.0955,0.0185,0.0,0.264,0.955,120.048,172373567,2.8785666666666665,1
Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",Mac and Devin Go to High School (Music from and Inspired by the Movie),album,0.553,0.652,0,-6.685,0.206,0.0897,0.0,0.111,0.551,94.505,1138123751,3.455783333333333,1
Snoop Dogg,Drop It Like It's Hot,R&G (Rhythm & Gangsta): The Masterpiece,album,0.888,0.632,1,-3.872,0.219,0.19,0.0,0.101,0.662,91.979,466458137,4.43445,0
Snoop Dogg,"That's My N**** (with Meek Mill, YG & Snoop Dogg)","That's My N**** (with Meek Mill, YG & Snoop Dogg) [From Bright: The Album]",single,0.723,0.732,11,-5.514,0.0864,0.11,0.0,0.484,0.503,104.991,248359900,3.3291166666666667,1
Snoop Dogg,From The D 2 The LBC (with Snoop Dogg),Curtain Call 2,album,0.718,0.768,7,-7.87,0.25,0.0988,0.0,0.0957,0.591,164.038,46192225,3.5624166666666666,1
Snoop Dogg,Sweat - Remix,Sweat (Snoop Dogg Vs. David Guetta) [Remix],single,0.813,0.732,7,-5.636,0.03,0.0597,0.00137,0.0826,0.731,130.02,222949118,3.26645,0
Snoop Dogg,Beautiful,Paid Tha Cost To Be Da Bo$$,album,0.907,0.695,11,-6.268,0.135,0.246,0.0,0.0808,0.961,101.007,202521145,4.971783333333334,0
Snoop Dogg,Qué Maldición,Qué Maldición,single,0.755,0.531,9,-8.051,0.196,0.213,0.0,0.13,0.683,177.951,124225906,3.3893333333333335,0
Lil Wayne,Love Me,I Am Not A Human Being II (Deluxe),album,0.669,0.634,11,-6.476,0.0327,0.0125,0.0,0.0946,0.496,124.906,433564491,4.250883333333333,0
Lil Wayne,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),single,0.502,0.786,9,-4.378,0.317,0.255,0.0,0.65,0.739,169.021,1004661276,4.058183333333333,1
Lil Wayne,Mirror,Tha Carter IV (Complete Edition),album,0.328,0.622,5,-7.291,0.0866,0.858,0.0,0.104,0.401,74.267,417139141,3.80155,0
Lil Wayne,6 Foot 7 Foot,Tha Carter IV (Complete Edition),album,0.364,0.752,2,-5.429,0.304,0.0007,0.0,0.318,0.606,79.119,404959319,4.143116666666667,0
Lil Wayne,Lollipop,Tha Carter III (MTV Bonus Version),album,0.832,0.43,0,-9.39,0.0826,0.0606,0.00323,0.124,0.462,148.074,387665450,4.988883333333333,0
Lil Wayne,A Milli,Tha Carter III (MTV Bonus Version),album,0.663,0.688,6,-8.659,0.283,0.0391,0.00224,0.223,0.731,151.589,432215037,3.6968833333333335,0
Lil Wayne,ay! (feat. Lil Wayne),mainstream sellout,album,0.742,0.617,2,-6.689,0.0345,0.05,5.92e-05,0.0711,0.491,147.002,62736773,2.0698,1
Lil Wayne,Right Above It,I Am Not A Human Being,album,0.376,0.841,3,-4.348,0.356,0.0435,0.0,0.578,0.463,76.052,238468772,4.53245,0
Sia,Snowman,Everyday Is Christmas (Deluxe Edition),album,0.716,0.512,1,-6.257,0.0331,0.483,0.0,0.0928,0.326,104.957,644668215,2.7651166666666667,0
Sia,Unstoppable,This Is Acting (Deluxe Version),album,0.468,0.779,9,-4.839,0.0779,0.112,0.000373,0.101,0.26,173.799,731776557,3.6291166666666665,0
Sia,Chandelier,1000 Forms Of Fear (Deluxe Version),album,0.399,0.787,1,-2.88,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,1404231856,3.602,0
Sia,Dusk Till Dawn (feat. Sia) - Radio Edit,Icarus Falls,album,0.259,0.437,11,-6.589,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,1378235205,3.9833333333333334,1
Sia,Cheap Thrills,This Is Acting (Deluxe Version),album,0.628,0.698,6,-5.608,0.105,0.0472,0.00143,0.0907,0.732,89.976,1538447140,3.5277833333333333,0
Sia,"Genius (feat. Sia, Diplo, and Labrinth)","LABRINTH, SIA & DIPLO PRESENT... LSD",album,0.603,0.615,11,-4.931,0.165,0.0799,6.72e-05,0.117,0.561,158.657,411692294,3.5617833333333335,1
Sia,Elastic Heart,1000 Forms Of Fear (Deluxe Version),album,0.421,0.791,9,-4.998,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,733035056,4.286666666666667,0
Sia,Unstoppable - R3HAB Remix,Unstoppable (R3HAB Remix),single,0.678,0.744,6,-4.058,0.234,0.495,2.35e-05,0.0631,0.433,101.987,34819346,2.7058833333333334,0
Sia,Del Mar,ENOC,album,0.759,0.636,6,-5.585,0.0369,0.0224,0.000143,0.166,0.536,109.976,300286185,3.5751166666666667,0
Sia,Santa's Coming for Us,Everyday Is Christmas (Deluxe Edition),album,0.547,0.814,1,-6.191,0.12,0.0215,0.0,0.0475,0.724,92.986,191151662,3.421116666666667,0
Fleetwood Mac,Dreams - 2004 Remaster,Rumours (Super Deluxe),album,0.828,0.492,0,-9.744,0.0276,0.0644,0.00428,0.128,0.789,120.151,1145814659,4.296666666666667,0
Fleetwood Mac,The Chain - 2004 Remaster,Rumours (Super Deluxe),album,0.545,0.67,9,-8.81,0.0496,0.009,0.000822,0.0451,0.481,151.553,800258505,4.50355,0
Fleetwood Mac,Everywhere - 2017 Remaster,Tango In the Night (Deluxe Edition),album,0.73,0.487,4,-10.991,0.0303,0.258,0.01,0.0852,0.731,114.965,615384523,3.77755,0
Fleetwood Mac,Go Your Own Way - 2004 Remaster,Rumours,album,0.583,0.947,5,-5.12,0.0378,0.0185,0.00109,0.0679,0.803,135.448,732367244,3.7268833333333333,0
Fleetwood Mac,Landslide,Fleetwood Mac,album,0.414,0.161,7,-22.32,0.0318,0.883,0.000223,0.117,0.423,159.375,512338633,3.324883333333333,0
Fleetwood Mac,Don't Stop - 2004 Remaster,Rumours,album,0.671,0.71,9,-7.724,0.0356,0.0393,1.12e-05,0.0387,0.834,118.745,252302426,3.22245,0
Fleetwood Mac,Little Lies - 2017 Remaster,Tango In the Night (Deluxe Edition),album,0.64,0.649,2,-10.345,0.0264,0.216,8.3e-05,0.0551,0.865,124.825,298619427,3.6842166666666665,0
Fleetwood Mac,Rhiannon,Fleetwood Mac,album,0.723,0.49,9,-14.745,0.0296,0.111,0.0946,0.0923,0.795,129.012,302893047,4.212883333333333,0
Fleetwood Mac,Never Going Back Again - 2004 Remaster,Rumours (Super Deluxe),album,0.654,0.336,6,-12.825,0.0379,0.858,0.385,0.0786,0.947,176.083,189357854,2.24,0
ABBA,Dancing Queen,Arrival,album,0.543,0.87,9,-6.514,0.0428,0.358,0.000939,0.792,0.754,100.804,877774503,3.84,0
ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),Voulez-Vous,album,0.749,0.491,10,-9.655,0.0403,0.02,0.00899,0.159,0.536,119.528,519184335,4.876883333333334,0
ABBA,Mamma Mia,Abba,album,0.749,0.748,2,-7.011,0.0323,0.295,0.000443,0.469,0.827,137.547,375576936,3.55445,0
ABBA,Angeleyes,Voulez-Vous,album,0.719,0.922,11,-6.091,0.0338,0.523,0.000163,0.0867,0.964,133.113,135342126,4.348216666666667,0
ABBA,The Winner Takes It All,Super Trouper,album,0.454,0.788,6,-6.748,0.0371,0.574,0.000766,0.0859,0.52,126.15,295039369,4.912,0
ABBA,Take A Chance On Me,The Album,album,0.684,0.675,11,-8.123,0.0257,0.163,0.0,0.242,0.924,107.064,250065301,4.06555,0
ABBA,Lay All Your Love On Me,Super Trouper,album,0.678,0.727,2,-7.844,0.0258,0.117,0.00396,0.354,0.71,133.481,252601051,4.57445,0
ABBA,Waterloo,Waterloo,album,0.445,0.949,2,-4.682,0.0471,0.395,8.18e-06,0.0902,0.653,147.604,222521002,2.816,0
ABBA,Chiquitita,Voulez-Vous,album,0.5,0.554,9,-8.108,0.0354,0.734,3.72e-06,0.312,0.372,84.229,210743145,5.438666666666666,0
ABBA,Super Trouper,Super Trouper,album,0.764,0.626,0,-8.274,0.0288,0.457,6.35e-06,0.201,0.961,118.34,208513838,4.214216666666666,0
Frank Sinatra,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Christmas Songs by Sinatra,album,0.652,0.259,2,-13.336,0.0595,0.903,0.0,0.362,0.836,142.169,471405587,2.590883333333333,1
Frank Sinatra,Have Yourself A Merry Little Christmas - Remastered 1999,A Jolly Christmas From Frank Sinatra,album,0.262,0.137,8,-15.235,0.0344,0.913,6.74e-06,0.267,0.288,92.183,126469786,3.4433333333333334,0
Frank Sinatra,Jingle Bells - Remastered 1999,A Jolly Christmas From Frank Sinatra,album,0.512,0.339,8,-13.119,0.0498,0.727,0.0,0.0977,0.951,174.609,177473609,2.01155,0
Frank Sinatra,My Way,My Way (Expanded Edition),album,0.401,0.381,2,-7.458,0.0274,0.7,0.0,0.122,0.229,75.454,329370178,4.613333333333333,0
Frank Sinatra,Santa Claus Is Comin' to Town,Christmas Songs by Sinatra,album,0.646,0.204,10,-11.957,0.0565,0.826,0.0,0.312,0.688,140.281,88041370,2.5773333333333333,0
Frank Sinatra,Fly Me To The Moon (In Other Words),Sinatra/Basie: The Complete Reprise Studio Recordings,album,0.668,0.26,7,-14.256,0.0523,0.453,0.0,0.0621,0.368,119.416,506872698,2.45,0
Frank Sinatra,Strangers In The Night,Strangers In The Night (Expanded Edition),album,0.259,0.473,5,-8.275,0.0295,0.592,0.0,0.201,0.539,90.348,143712745,2.6311166666666668,0
Frank Sinatra,That's Life,That's Life,album,0.56,0.434,4,-14.151,0.0729,0.55,0.0,0.346,0.664,112.803,212972149,3.1173333333333333,0
Frank Sinatra,Silent Night - 1999 Remaster,A Jolly Christmas From Frank Sinatra,album,0.252,0.118,8,-17.62,0.0328,0.945,6.2e-05,0.117,0.14,87.575,42053170,2.4382166666666665,0
Tiësto,10:35,10:35,single,0.696,0.793,8,-5.733,0.097,0.0683,3.78e-06,0.18,0.698,120.003,107996524,2.8708833333333335,0
Tiësto,The Motto,The Motto,single,0.754,0.763,7,-4.627,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953,547871739,2.7469833333333336,0
Tiësto,Don't Be Shy,Don't Be Shy,single,0.77,0.787,11,-3.748,0.0583,0.198,0.0,0.262,0.513,119.986,481307838,2.341666666666667,0
Tiësto,Lay Low,Lay Low,single,0.534,0.855,1,-4.923,0.183,0.0607,0.000263,0.346,0.42,122.06,18374300,2.557383333333333,0
Tiësto,The Business,The Business,single,0.798,0.62,8,-7.079,0.232,0.414,0.0192,0.112,0.235,120.031,980693352,2.7333333333333334,0
Tiësto,Hot In It,Hot In It,single,0.748,0.841,7,-5.08,0.177,0.00445,1.33e-06,0.0413,0.717,123.045,117679131,2.1636166666666665,0
Tiësto,Pump It Louder,Pump It Louder,single,0.66,0.942,4,-2.273,0.185,0.00789,1.76e-05,0.834,0.543,126.017,27908495,2.64285,0
Tiësto,Another Love - Tiësto Remix,Another Love (Tiësto Remix),single,0.79,0.764,4,-4.685,0.0737,0.0836,0.0871,0.132,0.473,123.046,38610617,3.0894333333333335,0
Tiësto,Baila Conmigo,Baila Conmigo,single,0.652,0.855,7,-6.411,0.0775,0.00658,0.409,0.341,0.0834,127.964,32419330,2.4375,0
Tiësto,Jackie Chan,The London Sessions,album,0.747,0.833,3,-2.867,0.045,0.374,0.0,0.0586,0.687,128.008,782756255,3.596,0
Elton John,Cold Heart - PNAU Remix,The Lockdown Sessions,album,0.795,0.8,1,-6.32,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,1357658479,3.3789166666666666,0
Elton John,I'm Still Standing,Too Low For Zero,album,0.504,0.904,6,-6.863,0.179,0.356,0.121,0.14,0.772,176.808,649281620,3.0573333333333332,0
Elton John,Hold Me Closer,The Lockdown Sessions,album,0.658,0.783,0,-4.615,0.113,0.0798,0.00018,0.187,0.491,126.027,190102352,3.3707666666666665,0
Elton John,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Honky Chateau,album,0.601,0.532,10,-9.119,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,828968108,4.69355,0
Elton John,Your Song,Elton John,album,0.554,0.315,3,-11.028,0.0298,0.828,5.53e-06,0.101,0.325,128.157,654292280,4.0297833333333335,0
Elton John,Don't Go Breaking My Heart,Rock Of The Westies,album,0.729,0.844,5,-8.824,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,562468940,4.5906666666666665,0
Elton John,Step Into Christmas,Goodbye Yellow Brick Road (40th Anniversary Celebration / Super Deluxe),album,0.526,0.925,2,-5.584,0.0363,0.102,8.9e-06,0.305,0.819,140.308,236457156,4.5399,0
Elton John,Goodbye Yellow Brick Road - Remastered 2014,Goodbye Yellow Brick Road (Remastered),album,0.559,0.473,5,-7.712,0.0279,0.446,0.00141,0.154,0.397,121.227,242563343,3.213783333333333,0
Elton John,Merry Christmas,Merry Christmas,single,0.594,0.935,0,-2.018,0.0357,0.243,2.36e-06,0.102,0.602,113.99,133344222,3.4757833333333332,0
JAY-Z,Ni**as In Paris,Watch The Throne (Deluxe),album,0.789,0.858,1,-5.542,0.311,0.127,0.0,0.349,0.775,140.022,1054470731,3.65555,0
JAY-Z,Empire State Of Mind,The Blueprint 3,album,0.491,0.956,11,-1.538,0.392,0.0295,0.0,0.46,0.811,173.585,678424384,4.615333333333333,0
JAY-Z,Numb / Encore,Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,single,0.687,0.793,2,-4.254,0.166,0.0603,0.0,0.582,0.751,107.045,778880225,3.4288833333333333,0
JAY-Z,Run This Town,The Blueprint 3,album,0.632,0.924,1,-1.802,0.29,0.281,0.0,0.263,0.441,86.844,296375103,4.458666666666667,0
JAY-Z,No Church In The Wild,Watch The Throne (Deluxe),album,0.654,0.75,8,-7.509,0.105,0.246,0.0178,0.167,0.557,92.78,293182456,4.541783333333333,0
JAY-Z,4:44,4:44,album,0.261,0.852,9,-4.965,0.158,0.139,4.26e-05,0.477,0.431,177.997,73726722,4.74155,0
JAY-Z,03' Bonnie & Clyde,The Blueprint 2: The Gift & The Curse,album,0.759,0.678,9,-5.148,0.314,0.23,0.0,0.15,0.327,89.64,115228530,3.426,0
JAY-Z,Otis,Watch The Throne (Deluxe),album,0.754,0.631,7,-4.751,0.307,0.552,0.0,0.5,0.432,94.577,170592836,2.9702166666666665,0
JAY-Z,Gotta Have It,Watch The Throne (Deluxe),album,0.74,0.574,4,-6.938,0.245,0.411,0.0,0.262,0.33,149.762,128273029,2.3457833333333333,0
JAY-Z,Love All (with JAY-Z),Certified Lover Boy,album,0.73,0.576,2,-5.442,0.287,0.354,3.59e-05,0.15,0.155,92.131,114490460,3.8076833333333333,1
21 Savage,Creepin' (with The Weeknd & 21 Savage),HEROES & VILLAINS,album,0.715,0.62,1,-6.005,0.0484,0.417,0.0,0.0822,0.172,97.95,279832635,3.692,1
21 Savage,Rich Flex,Her Loss,album,0.561,0.52,11,-9.342,0.244,0.0503,1.86e-06,0.355,0.424,153.15,311694937,3.989333333333333,0
21 Savage,Jimmy Cooks (feat. 21 Savage),"Honestly, Nevermind",album,0.529,0.673,0,-4.711,0.175,0.000307,2.41e-06,0.093,0.366,165.921,413205085,3.6394166666666665,1
21 Savage,Niagara Falls (Foot or 2) [with Travis Scott & 21 Savage],HEROES & VILLAINS,album,0.671,0.658,2,-5.567,0.309,0.189,8.66e-05,0.147,0.257,87.933,81603704,3.4551166666666666,0
21 Savage,Pussy & Millions (feat. Travis Scott),Her Loss,album,0.749,0.63,4,-6.652,0.116,0.0623,0.0,0.353,0.445,122.03,119787835,4.033783333333333,1
21 Savage,Glock In My Lap,SAVAGE MODE II,album,0.847,0.733,10,-6.439,0.16,0.00574,1.04e-05,0.151,0.202,130.029,182739405,3.2265166666666665,0
21 Savage,On BS,Her Loss,album,0.841,0.358,9,-8.368,0.591,0.0201,0.0,0.39,0.329,158.014,100595022,4.359066666666667,0
21 Savage,Major Distribution,Her Loss,album,0.908,0.546,8,-10.491,0.323,0.0127,0.0,0.0707,0.225,131.016,107919519,2.8417,0
21 Savage,Spin Bout U,Her Loss,album,0.773,0.701,7,-6.386,0.0512,0.01,0.0,0.163,0.203,129.963,87618118,3.5764833333333335,0
21 Savage,Knife Talk (with 21 Savage ft. Project Pat),Certified Lover Boy,album,0.849,0.424,5,-9.579,0.324,0.0635,0.0,0.0834,0.153,145.887,501420741,4.049433333333333,1
Kanye West,Bound 2,Yeezus,album,0.367,0.665,1,-2.821,0.0465,0.145,0.0,0.113,0.31,148.913,578115634,3.8191166666666665,0
Kanye West,Heartless,808s & Heartbreak,album,0.79,0.647,10,-5.983,0.136,0.0515,0.0,0.248,0.654,87.999,720756420,3.5166666666666666,0
