,Artist,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Stream
2144,Ella Fitzgerald,I've Got My Love To Keep Me Warm,Ella And Louis Again,album,0.523,0.427,0.0,-11.556,0.0766,0.774,0.0,0.448,0.784,110.577,189040.0,18144945.0
2145,Ella Fitzgerald,Have Yourself A Merry Little Christmas,Ella Wishes You A Swinging Christmas (Expanded Edition),album,0.611,0.247,7.0,-9.038,0.0419,0.961,2.74e-06,0.218,0.484,112.239,175840.0,37961966.0
2146,Ella Fitzgerald,They Can't Take That Away From Me,The Complete Ella And Louis On Verve,album,0.563,0.136,3.0,-17.402,0.0683,0.87,0.0,0.106,0.368,104.928,280000.0,56662229.0
2147,Sade,Like a Tattoo,Love Deluxe,album,0.557,0.16,5.0,-16.302,0.0315,0.922,0.000756,0.0996,0.133,136.01,218000.0,39276090.0
2148,Sade,Smooth Operator - Single Version,The Best of Sade,compilation,0.734,0.58,9.0,-6.619,0.0321,0.238,0.0006,0.0298,0.962,119.336,258693.0,218772526.0
2149,Sade,By Your Side,Lovers Rock,album,0.653,0.429,11.0,-10.473,0.0297,0.0849,0.00371,0.0693,0.627,146.073,274933.0,171556706.0
2150,Sade,No Ordinary Love,Love Deluxe,album,0.629,0.364,11.0,-12.259,0.038,0.467,0.0204,0.0941,0.701,166.266,440467.0,137801079.0
2151,Sade,Kiss of Life,The Best of Sade,compilation,0.723,0.47,6.0,-11.302,0.028,0.633,0.0373,0.0968,0.783,97.107,251333.0,68194557.0
2152,Sade,Your Love Is King,Diamond Life,album,0.742,0.42,9.0,-6.797,0.031,0.562,4.12e-05,0.0402,0.594,134.624,219427.0,133280367.0
2153,Sade,The Sweetest Taboo,Promise,album,0.752,0.823,10.0,-9.455,0.0447,0.128,0.0098,0.303,0.962,91.563,277373.0,92447408.0
2154,Sade,Paradise,The Best of Sade,compilation,0.738,0.792,1.0,-7.873,0.0378,0.309,0.39,0.0679,0.968,99.817,217467.0,43384851.0
2155,Sade,Hang on to Your Love,The Best of Sade,compilation,0.846,0.703,0.0,-5.76,0.0301,0.147,1.21e-05,0.071,0.964,107.767,270467.0,51494808.0
2156,Sade,Cherish the Day,Love Deluxe,album,0.68,0.389,8.0,-13.239,0.0545,0.0121,0.0834,0.105,0.68,80.145,332133.0,24482095.0
2157,Wyclef Jean,Ready or Not,The Score (Expanded Edition),album,0.607,0.422,10.0,-13.364,0.499,0.209,0.0,0.0839,0.563,130.47,226987.0,270271722.0
2158,Wyclef Jean,Fu-Gee-La,The Score (Expanded Edition),album,0.681,0.505,1.0,-11.709,0.138,0.137,0.0,0.234,0.399,89.953,260067.0,126371223.0
2159,Wyclef Jean,"No Woman, No Cry",The Score (Expanded Edition),album,0.846,0.326,0.0,-13.909,0.152,0.0134,3.97e-05,0.28,0.367,88.988,273093.0,63954918.0
2160,Wyclef Jean,Zealots,The Score (Expanded Edition),album,0.53,0.45,5.0,-14.975,0.489,0.196,2.62e-06,0.147,0.339,77.887,260547.0,30918066.0
2161,Wyclef Jean,"Sweetest Girl (Dollar Bill) (feat. Akon, Lil' Wayne & Niia)",CARNIVAL VOL. II...Memoirs of an Immigrant,album,0.73,0.746,1.0,-3.53,0.0517,0.0672,0.0,0.353,0.549,92.523,239440.0,87750295.0
2162,Wyclef Jean,We Trying to Stay Alive (feat. John Forté & Pras),Wyclef Jean presents The Carnival featuring Refugee Allstars (feat. Refugee All Stars),album,0.87,0.614,1.0,-8.694,0.251,0.00564,5.95e-05,0.123,0.644,98.931,191533.0,23259290.0
2163,Wyclef Jean,"Guantanamera (feat. Ms. Lauryn Hill, Celia Cruz & Jeni Fujita)",Wyclef Jean presents The Carnival featuring Refugee Allstars (feat. Refugee All Stars),album,0.833,0.431,2.0,-8.991,0.178,0.00195,0.000278,0.124,0.385,87.97,270493.0,19552207.0
2164,Wyclef Jean,Killing Me Softly With His Song,Greatest Hits,compilation,0.765,0.437,4.0,-10.122,0.0727,0.0271,1.31e-06,0.167,0.498,92.402,290293.0,518080621.0
2165,Wyclef Jean,911 (feat. Mary J. Blige),The Ecleftic -2 Sides II A Book,album,0.747,0.646,7.0,-9.185,0.191,0.273,3.7e-06,0.0931,0.73,87.011,259333.0,44724495.0
2166,Wyclef Jean,Perfect Gentleman (feat. Hope),The Ecleftic -2 Sides II A Book,album,0.827,0.806,0.0,-8.156,0.301,0.216,0.0,0.27,0.528,136.036,249827.0,39390397.0
2167,Antonio Vivaldi,"Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156)","Vivaldi Variation (Arr. for Piano from Concerto for Strings in G Minor, RV 156)",single,0.429,0.258,7.0,-16.967,0.0549,0.957,0.893,0.115,0.0972,78.809,112353.0,47086826.0
2168,Antonio Vivaldi,"The Four Seasons - Winter in F Minor, RV. 297: I. Allegro non molto","The Four Seasons & Concertos for Bassoon and Violin ""in tromba marina""",album,0.4,0.247,5.0,-18.249,0.0423,0.818,0.64,0.119,0.394,162.078,201853.0,29907551.0
2169,Antonio Vivaldi,"The Four Seasons - Summer in G Minor, RV. 315: III. Presto","The Four Seasons & Concertos for Bassoon and Violin ""in tromba marina""",album,0.34,0.489,7.0,-15.316,0.0412,0.83,0.91,0.141,0.468,157.024,167880.0,37534381.0
2170,Antonio Vivaldi,"The Four Seasons - Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto",Vivaldi: The Four Seasons,album,0.48,0.163,5.0,-19.117,0.0645,0.81,0.754,0.093,0.212,158.366,204147.0,24322236.0
2171,Antonio Vivaldi,"Concerto for Strings in G Major, RV 151, ""Alla Rustica"": I. Presto",Vivaldi: Concertos for Strings,album,0.433,0.291,2.0,-17.56,0.0501,0.903,0.907,0.367,0.631,106.65,79840.0,10775742.0
2172,Antonio Vivaldi,"Cello Concerto in E Minor, RV 409: II. Allegro",Vivaldi: Concertos for 2 Cellos,album,0.396,0.229,4.0,-18.866,0.0365,0.988,0.645,0.153,0.834,144.615,61267.0,2067642.0
2173,Antonio Vivaldi,"The Four Seasons, Violin Concerto No. 4 in F Minor, RV 297 ""Winter"": II. Largo",Sinkovsky Plays and Sings Vivaldi,album,0.33,0.0649,3.0,-25.176,0.0443,0.898,6.19e-05,0.0931,0.34,83.398,117907.0,19981370.0
2174,Antonio Vivaldi,"Vivaldi: The Four Seasons, Violin Concerto in G Minor, Op. 8 No. 2, RV 315 ""Summer"": III. Presto",Vivaldi: The Four Seasons,album,0.362,0.569,7.0,-15.394,0.0345,0.876,0.91,0.327,0.746,148.692,173427.0,7823236.0
2175,Antonio Vivaldi,"The Four Seasons, Violin Concerto No. 2 in G Minor, RV 315 ""L'estate"": III. Tempo impetuoso d'estate",Vivaldi: The Four Seasons,album,0.364,0.571,6.0,-15.596,0.0453,0.874,0.867,0.121,0.38,84.899,150667.0,19320810.0
2176,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",Bookends,album,0.606,0.457,6.0,-14.035,0.0497,0.713,2.53e-05,0.0747,0.813,92.033,244027.0,457568583.0
2177,Simon & Garfunkel,The Sound of Silence - Acoustic Version,"Wednesday Morning, 3 A.M.",album,0.525,0.216,6.0,-13.551,0.0301,0.837,0.0,0.107,0.328,106.761,185413.0,455836086.0
2178,Simon & Garfunkel,Cecilia,Bridge Over Troubled Water,album,0.755,0.876,0.0,-8.867,0.0362,0.357,5.17e-06,0.22,0.954,102.762,174827.0,290830362.0
2179,Simon & Garfunkel,The Boxer,Bridge Over Troubled Water,album,0.439,0.488,11.0,-14.464,0.0615,0.702,0.000339,0.16,0.629,93.017,308520.0,231497769.0
2180,Simon & Garfunkel,Bridge Over Troubled Water,Bridge Over Troubled Water,album,0.149,0.206,3.0,-13.888,0.0323,0.822,0.000649,0.115,0.264,79.764,293120.0,221431250.0
2181,Simon & Garfunkel,Homeward Bound,"Parsley, Sage, Rosemary And Thyme",album,0.485,0.378,3.0,-11.773,0.0337,0.831,0.0,0.103,0.528,92.928,149613.0,91579617.0
2182,Simon & Garfunkel,April Come She Will,Sounds Of Silence,album,0.489,0.186,9.0,-16.237,0.029,0.863,0.000152,0.2,0.349,102.245,109387.0,60768541.0
2183,Simon & Garfunkel,The Only Living Boy in New York,Bridge Over Troubled Water,album,0.411,0.381,11.0,-12.361,0.0286,0.13,0.257,0.132,0.524,76.963,238413.0,96464025.0
2184,Simon & Garfunkel,America,Bookends,album,0.259,0.241,2.0,-15.955,0.042,0.554,6.62e-06,0.0849,0.275,178.453,215293.0,98084504.0
2185,Simon & Garfunkel,El Condor Pasa (If I Could),Bridge Over Troubled Water,album,0.33,0.214,4.0,-17.699,0.0311,0.836,0.0701,0.178,0.275,147.795,187040.0,75653584.0
2186,Robbie Williams,Angels,Life Thru A Lens,album,0.429,0.594,4.0,-6.251,0.0277,0.156,4.95e-06,0.1,0.236,150.22,265000.0,399661898.0
2187,Robbie Williams,Feel,Escapology,album,0.599,0.732,5.0,-6.843,0.026,0.0145,0.000467,0.143,0.295,97.997,263867.0,282765342.0
2188,Robbie Williams,Rock DJ,Sing When You're Winning,album,0.712,0.762,7.0,-4.307,0.0326,0.026,0.0,0.0981,0.842,103.032,260560.0,201457474.0
2189,Robbie Williams,She's The One,I've Been Expecting You,album,0.243,0.609,10.0,-8.451,0.0323,0.663,1.13e-05,0.221,0.333,166.668,258027.0,136332369.0
2190,Robbie Williams,Candy,Take The Crown (Deluxe Edition),album,0.715,0.791,10.0,-6.63,0.0414,0.0368,0.0,0.0694,0.879,116.043,201053.0,140211873.0
2191,Robbie Williams,Let Me Entertain You,Life Thru A Lens,album,0.478,0.965,10.0,-5.022,0.0642,0.000169,0.00251,0.0854,0.347,125.152,262000.0,128201040.0
2192,Robbie Williams,Somethin' Stupid,Swing When You're Winning,album,0.654,0.515,0.0,-12.185,0.0261,0.429,5.62e-06,0.174,0.677,106.191,170493.0,105775598.0
2193,Robbie Williams,Can't Stop Christmas,The Christmas Present (Deluxe),album,0.433,0.708,1.0,-7.498,0.0301,0.0371,0.0,0.0996,0.612,164.001,203438.0,15191393.0
2194,Robbie Williams,Supreme,Sing When You're Winning,album,0.562,0.857,5.0,-5.173,0.0589,0.00303,2.23e-06,0.284,0.759,96.231,260400.0,53372857.0
2195,Robbie Williams,Better Man,Sing When You're Winning,album,0.486,0.525,6.0,-7.31,0.0341,0.172,0.0,0.134,0.291,156.207,204640.0,45956641.0
2196,Patrick Watson,Je te laisserai des mots,Je te laisserai des mots,single,0.303,0.187,2.0,-16.757,0.0356,0.989,0.489,0.101,0.213,132.731,160853.0,427523589.0
2197,Patrick Watson,To Build A Home,Ma Fleur,album,0.264,0.128,9.0,-15.443,0.034,0.885,0.352,0.105,0.0774,148.499,370667.0,
2198,Patrick Watson,Ode to Vivian - Rework,Ode to Vivian (Rework),single,0.451,0.023,0.0,-29.372,0.0364,0.973,0.915,0.104,0.226,132.813,96625.0,5016602.0
2199,Patrick Watson,Ode to Vivian,Better in the Shade,album,0.496,0.15,0.0,-22.415,0.0355,0.981,0.94,0.123,0.464,134.311,89601.0,8273038.0
2200,Patrick Watson,Lost With You,Lost With You,single,0.373,0.157,4.0,-16.714,0.0331,0.98,0.0103,0.0837,0.319,77.483,175644.0,26635618.0
2201,Patrick Watson,The Great Escape,Close to Paradise,album,0.459,0.0698,6.0,-16.827,0.035,0.991,0.103,0.109,0.232,105.202,187373.0,29325998.0
2202,Patrick Watson,Sit Down Beside Me,Sit Down Beside Me,single,0.309,0.333,3.0,-13.012,0.0311,0.967,0.594,0.274,0.272,144.553,272467.0,23145970.0
2203,Patrick Watson,Melody Noir,Wave,album,0.65,0.315,6.0,-13.781,0.0388,0.851,0.000261,0.123,0.578,125.231,194000.0,23908751.0
2204,Patrick Watson,Mélancolie,Mélancolie,single,0.306,0.331,8.0,-12.953,0.0648,0.945,0.0263,0.359,0.576,170.721,162286.0,9516698.0
2205,Patrick Watson,Love Songs For Robots,Love Songs For Robots,album,0.419,0.237,6.0,-14.936,0.0334,0.915,0.807,0.123,0.082,117.069,217606.0,19457528.0
2206,Busta Rhymes,Don't Cha,PCD,album,0.877,0.637,1.0,-3.493,0.101,0.00516,2.5e-06,0.0959,0.569,119.988,272080.0,450534734.0
2207,Busta Rhymes,I Know What You Want (feat. Flipmode Squad),It Ain't Safe No More. . .,album,0.648,0.759,6.0,-4.315,0.306,0.0142,0.0,0.648,0.518,85.996,324307.0,227592322.0
2208,Busta Rhymes,Break Ya Neck,Genesis,album,0.82,0.809,4.0,-6.759,0.251,0.443,0.00175,0.0613,0.737,83.011,231240.0,220334731.0
2209,Busta Rhymes,Put Your Hands Where My Eyes Could See,When Disaster Strikes...,album,0.906,0.623,1.0,-6.711,0.303,0.00864,4.19e-06,0.0753,0.715,99.498,194293.0,74368355.0
2210,Busta Rhymes,"ETA (with Snoop Dogg, Busta Rhymes & Anderson .Paak)","ETA (with Snoop Dogg, Busta Rhymes & Anderson .Paak)",single,0.49,0.923,11.0,-3.99,0.304,0.0078,1.2e-05,0.11,0.72,79.675,237233.0,16694375.0
2211,Busta Rhymes,Gimme Some More,Extinction Level Event: The Final World Front,album,0.591,0.855,11.0,-8.339,0.339,0.00832,5.87e-05,0.771,0.78,136.734,158467.0,53722491.0
2212,Busta Rhymes,Touch It,The Big Bang,album,0.658,0.551,1.0,-6.62,0.37,0.0043,0.000108,0.197,0.442,138.335,214960.0,41668859.0
2213,Busta Rhymes,"PiLOT (feat. Snoop Dogg, Busta Rhymes, Anderson .Paak)",NOT TiGHT,album,0.542,0.485,5.0,-13.131,0.439,0.792,0.00198,0.102,0.698,174.836,202451.0,3718088.0
2214,Busta Rhymes,I Know What You Want (feat. Flipmode Squad),The Remixes,compilation,0.673,0.607,4.0,-8.855,0.219,0.019,0.0,0.0708,0.526,86.055,252360.0,27414643.0
2215,Busta Rhymes,Pass The Courvoisier Part II (feat. P. Diddy & Pharrell) - Remix,Genesis,album,0.697,0.793,6.0,-4.699,0.323,0.0844,0.0,0.0619,0.56,89.767,238600.0,22475757.0
2216,Paul McCartney,Wonderful Christmastime - Edited Version / Remastered 2011,McCartney II (Special Edition),album,0.774,0.511,11.0,-8.914,0.0319,0.322,0.0,0.0672,0.771,94.736,227653.0,402838433.0
2217,Paul McCartney,FourFiveSeconds,FourFiveSeconds,single,0.582,0.272,2.0,-5.662,0.0501,0.875,0.0,0.13,0.354,205.846,188238.0,947117209.0
2218,Paul McCartney,Maybe I’m Amazed - 2011 Remaster,McCartney (Archive Collection),album,0.471,0.494,7.0,-10.407,0.0312,0.387,0.0944,0.617,0.373,79.255,229827.0,109527635.0
2219,Paul McCartney,Say Say Say - Remastered 2015,Pipes Of Peace,album,0.822,0.686,10.0,-10.456,0.0472,0.115,0.000982,0.0463,0.828,117.743,235693.0,82300943.0
2220,Paul McCartney,The Kiss Of Venus (Dominic Fike),McCartney III Imagined,album,0.715,0.374,8.0,-6.665,0.0399,0.627,0.0,0.11,0.633,89.982,143531.0,39109023.0
2221,Paul McCartney,Hope Of Deliverance,Off The Ground,album,0.638,0.786,9.0,-10.915,0.0341,0.181,5.3e-06,0.104,0.812,159.996,202000.0,22699812.0
2222,Paul McCartney,Ebony And Ivory - Remixed 2015,Tug Of War,album,0.567,0.692,4.0,-7.881,0.0379,0.0784,0.0,0.0338,0.708,160.697,226267.0,49600732.0
2223,Paul McCartney,Every Night - 2011 Remaster,McCartney (Archive Collection),album,0.605,0.404,4.0,-12.366,0.0256,0.588,0.00143,0.104,0.867,94.285,153413.0,12787820.0
2224,Paul McCartney,Another Day - 2012 Remaster,Ram (Archive Collection),album,0.701,0.335,7.0,-13.534,0.034,0.293,0.00845,0.0872,0.824,122.239,222533.0,24754190.0
2225,Paul McCartney,Junk - 2011 Remaster,McCartney (Archive Collection),album,0.712,0.0862,9.0,-17.696,0.0325,0.814,0.000259,0.191,0.315,90.666,115293.0,20386329.0
2226,Los Enanitos Verdes,Lamento Boliviano,Big Bang,album,0.714,0.735,4.0,-7.125,0.0306,0.176,0.000622,0.115,0.68,123.57,222227.0,449706835.0
2227,Los Enanitos Verdes,Luz De Dia,Nectar,album,0.657,0.447,0.0,-13.148,0.0303,0.478,0.00105,0.0995,0.523,121.989,268867.0,145647003.0
2228,Los Enanitos Verdes,La Muralla Verde,Contrareloj,album,0.717,0.837,8.0,-6.968,0.0282,0.155,1.15e-05,0.422,0.919,129.881,161440.0,247489800.0
2229,Los Enanitos Verdes,Tu Carcel - En Vivo,En Vivo,album,0.639,0.745,2.0,-5.455,0.0291,0.153,4.33e-06,0.914,0.582,117.454,242413.0,109889647.0
2230,Los Enanitos Verdes,Mariposas,Pescado Original,album,0.549,0.916,2.0,-4.316,0.0279,0.188,9.9e-06,0.161,0.704,136.993,221720.0,30575660.0
2231,Los Enanitos Verdes,Mi Primer Dia Sin Ti,Big Bang,album,0.526,0.649,9.0,-5.534,0.0241,0.129,0.0,0.271,0.408,83.405,268600.0,66214013.0
2232,Los Enanitos Verdes,Igual Que Ayer,Igual Que Ayer,album,0.621,0.706,7.0,-11.262,0.0283,0.0185,0.0,0.436,0.88,137.145,290064.0,34702661.0
2233,Los Enanitos Verdes,Luz De Dia - En Vivo,En Vivo,album,0.624,0.707,0.0,-8.233,0.0291,0.262,0.0,0.963,0.368,121.961,293227.0,130092726.0
2234,Los Enanitos Verdes,Amores Lejanos,Amores Lejanos,album,0.726,0.837,9.0,-5.325,0.032,0.257,1.31e-05,0.322,0.559,120.04,295013.0,42896611.0
2235,Los Enanitos Verdes,Eterna Soledad,Guerra Gaucha,album,0.557,0.325,0.0,-11.515,0.0275,0.36,0.0,0.113,0.151,81.638,173373.0,32957886.0
2236,Hombres G,Devuélveme a mi chica,Hombres G (Edición 30 Aniversario),album,0.603,0.843,9.0,-7.597,0.0557,0.0031,0.0337,0.445,0.503,172.676,194867.0,411824343.0
2237,Hombres G,Te quiero,Las baladas (Los singles vol II),album,0.736,0.711,2.0,-5.503,0.0352,0.0029,0.000275,0.0948,0.72,112.305,225760.0,217864540.0
2238,Hombres G,El ataque de las chicas cocodrilo,La Cagaste... Burt Lancaster,album,0.506,0.809,10.0,-5.754,0.0539,0.0291,0.000234,0.0909,0.559,119.651,184360.0,144532527.0
2239,Hombres G,Marta tiene un marcapasos,La Cagaste... Burt Lancaster,album,0.596,0.947,11.0,-3.225,0.0547,0.00321,3.78e-05,0.0897,0.487,102.238,132853.0,68990772.0
2240,Hombres G,Venezia,Hombres G (Edición 30 Aniversario),album,0.581,0.826,1.0,-5.603,0.0816,0.224,0.00128,0.0506,0.573,168.561,270680.0,83256610.0
2241,Hombres G,Ay Haiti!,Ay Haiti!,single,0.673,0.753,7.0,-5.002,0.119,0.272,0.0,0.071,0.424,120.057,311347.0,61921081.0
2242,Hombres G,Voy a pasármelo bien,Voy A Pasarmelo Bien,album,0.663,0.84,0.0,-5.122,0.0434,0.0436,6.31e-06,0.0491,0.828,148.018,235467.0,49106055.0
2243,Hombres G,Si no te tengo a ti,Las baladas (Los singles vol II),album,0.822,0.506,9.0,-10.595,0.0426,0.493,0.147,0.103,0.263,128.026,286480.0,53498466.0
2244,Hombres G,Lo noto - Remaster 2015,30 años y un día,album,0.715,0.655,5.0,-5.737,0.0344,0.00944,0.000177,0.0861,0.433,111.0,261840.0,87322614.0
2245,Hombres G,Visite nuestro bar,La Cagaste... Burt Lancaster,album,0.67,0.922,5.0,-4.496,0.0779,0.138,0.00643,0.0544,0.964,77.677,201360.0,35744541.0
2246,Sufjan Stevens,Fourth of July,Carrie & Lowell,album,0.435,0.104,6.0,-22.39,0.0445,0.973,0.33,0.119,0.162,120.484,279316.0,193705968.0
2247,Sufjan Stevens,Mystery of Love (From the Original Motion Picture “Call Me by Your Name”),Mystery of Love (From the Original Motion Picture “Call Me by Your Name”),single,0.365,0.273,4.0,-16.526,0.038,0.94,0.431,0.109,0.238,132.285,248965.0,
2248,Sufjan Stevens,Visions of Gideon,Call Me by Your Name (Original Motion Picture Soundtrack),compilation,0.252,0.314,5.0,-18.197,0.0407,0.942,0.676,0.0892,0.2,75.056,247808.0,141143374.0
2249,Sufjan Stevens,Death with Dignity,Carrie & Lowell,album,0.514,0.16,4.0,-21.04,0.0383,0.986,0.0176,0.113,0.395,169.898,239508.0,79455335.0
2250,Sufjan Stevens,Should Have Known Better,Carrie & Lowell,album,0.493,0.171,7.0,-20.696,0.0317,0.98,0.263,0.126,0.296,90.928,307698.0,111668452.0
2251,Sufjan Stevens,Futile Devices (Doveman Remix),Call Me by Your Name (Original Motion Picture Soundtrack),compilation,0.462,0.187,4.0,-19.991,0.0304,0.954,0.847,0.0985,0.252,140.096,135444.0,53987535.0
2252,Sufjan Stevens,The Only Thing,Carrie & Lowell,album,0.51,0.146,3.0,-19.585,0.0389,0.987,0.0688,0.107,0.498,159.034,284131.0,115351781.0
2253,Sufjan Stevens,To Be Alone With You,Seven Swans,album,0.519,0.163,0.0,-18.131,0.0489,0.926,0.751,0.115,0.356,142.119,168040.0,93762318.0
2254,Sufjan Stevens,Chicago,Illinois,album,0.582,0.464,7.0,-9.657,0.0304,0.585,0.0,0.0892,0.446,124.97,364613.0,66599419.0
2255,Sufjan Stevens,Futile Devices,The Age of Adz,album,0.581,0.286,4.0,-18.645,0.0339,0.993,0.908,0.0896,0.369,140.188,133267.0,31119978.0
2256,Prince,Purple Rain,Purple Rain,album,0.367,0.452,10.0,-10.422,0.0307,0.0353,0.00228,0.689,0.189,113.066,520787.0,374908872.0
2257,Prince,Kiss,Parade - Music from the Motion Picture Under the Cherry Moon,album,0.898,0.271,7.0,-12.238,0.091,0.0135,0.00138,0.0461,0.742,111.485,226240.0,320875067.0
2258,Prince,When Doves Cry,Purple Rain,album,0.729,0.989,9.0,-4.613,0.049,0.0102,4.45e-05,0.443,0.84,126.47,352906.0,194870867.0
2259,Prince,Raspberry Beret,Around The World In A Day,album,0.761,0.67,2.0,-12.759,0.0438,0.21,0.000426,0.0684,0.91,120.75,215173.0,173523531.0
2260,Prince,Let's Go Crazy,Purple Rain,album,0.309,0.93,11.0,-6.399,0.125,0.0192,0.0022,0.106,0.376,195.815,280000.0,89798826.0
2261,Prince,The Most Beautiful Girl In the World,The Gold Experience,album,0.489,0.693,6.0,-4.952,0.0427,0.0182,5.63e-06,0.304,0.453,185.758,265320.0,7981736.0
2262,Prince,1999 - 2019 Remaster,1999,album,0.864,0.826,10.0,-5.496,0.0814,0.23,2.36e-06,0.0663,0.596,118.955,373747.0,
2263,Prince,I Would Die 4 U,Purple Rain,album,0.731,0.75,2.0,-10.457,0.0321,0.0862,0.000388,0.202,0.639,135.406,178987.0,66628334.0
2264,Prince,I Wanna Be Your Lover,Prince,album,0.812,0.506,1.0,-8.825,0.0453,0.0399,0.0847,0.0671,0.727,114.832,347667.0,64530419.0
2265,Prince,"Little Red Corvette - 7"" Edit - 2019 Remaster",1999 (Super Deluxe Edition),album,0.789,0.808,1.0,-6.176,0.0881,0.148,1.32e-05,0.84,0.803,123.011,188373.0,
2266,Boney M.,Rasputin,Rasputin,single,0.758,0.913,6.0,-2.926,0.113,0.00364,6.92e-05,0.193,0.658,128.04,186210.0,443481299.0
2267,Boney M.,Daddy Cool,Take The Heat Off Me,album,0.763,0.777,5.0,-6.932,0.0364,0.281,0.79,0.134,0.929,124.431,208600.0,219078589.0
2268,Boney M.,Rasputin - Single Version,Fantastic Boney M.,album,0.694,0.719,6.0,-12.734,0.048,0.47,0.00121,0.44,0.972,126.212,220733.0,262132318.0
2269,Boney M.,Rivers of Babylon,Nightflight to Venus,album,0.729,0.851,7.0,-7.033,0.0362,0.13,0.000912,0.443,0.741,115.118,261267.0,110735153.0
2270,Boney M.,Sunny,Take The Heat Off Me,album,0.647,0.868,0.0,-6.427,0.106,0.088,0.124,0.129,0.804,121.82,242240.0,130718006.0
2271,Boney M.,Rasputin,Nightflight to Venus,album,0.639,0.893,9.0,-6.509,0.036,0.289,0.00816,0.222,0.966,126.143,351573.0,81018008.0
2272,Boney M.,Ma Baker,Love For Sale,album,0.746,0.76,2.0,-6.009,0.105,0.0342,2.18e-05,0.31,0.902,128.976,276080.0,76312247.0
2273,Boney M.,Mary's Boy Child / Oh My Lord,The Magic Of Boney M. (Special Remix Edition),album,0.774,0.824,0.0,-5.961,0.0367,0.22,0.0,0.286,0.93,112.517,242187.0,118247658.0
2274,Boney M.,Daddy Cool,Daddy Cool,single,0.809,0.872,11.0,-4.729,0.0792,0.00581,0.545,0.0637,0.969,123.996,154859.0,13070905.0
2275,Boney M.,Gotta Go Home,Oceans Of Fantasy,album,0.781,0.936,1.0,-5.843,0.0293,0.286,0.0522,0.303,0.98,131.659,225627.0,34541846.0
2276,Willie Nelson,Highwayman,Highwayman,album,0.67,0.351,2.0,-16.842,0.0463,0.48,0.0176,0.115,0.45,101.384,182653.0,193343622.0
2277,Willie Nelson,Roll Me Up and Smoke Me When I Die - Live,Willie Nelson American Outlaw (Live),compilation,0.427,0.813,0.0,-9.02,0.0737,0.0713,0.109,0.873,0.344,106.859,134267.0,9999321.0
2278,Willie Nelson,Mammas Don't Let Your Babies Grow up to Be Cowboys,Waylon & Willie,album,0.363,0.361,9.0,-14.398,0.0499,0.623,0.00119,0.154,0.612,187.711,152867.0,142956049.0
2279,Willie Nelson,Always On My Mind,Always On My Mind,album,0.524,0.261,2.0,-13.868,0.0272,0.755,0.00105,0.144,0.201,73.36,212667.0,82658228.0
2280,Willie Nelson,American Remains,Highwayman 2,album,0.684,0.495,10.0,-13.877,0.0422,0.47,6.98e-05,0.157,0.528,101.999,247000.0,36940149.0
